Timestamp,Actual position,Motor speed,Torque,Energy Consumption
0.85599994,628390372,2.024118,-0.26603705,18340.0
0.85999994,628390379,2.0241182,-0.26690949999999997,18011.0
0.86399994,628390386,2.0241163,-0.26587,17340.0
0.86799994,628390394,2.0241168000000003,-0.26647466,16383.0
0.87199994,628390402,2.0241165,-0.26734582,15670.0
0.87599994,628390410,2.0241175,-0.26746628,15135.0
0.87999993,628390419,2.0241148,-0.26750854,14997.0
0.88399993,628390428,2.024114,-0.26730925,14929.0
0.88799993,628390437,2.0241165,-0.26686633,15256.0
0.89199993,628390447,2.024121,-0.2665715,16174.0
0.89599993,628390456,2.0241172,-0.26536348,17483.0
0.89999993,628390467,2.0241199,-0.26487777,18645.0
0.90399993,628390477,2.0241156000000005,-0.2660895,18866.0
0.90799993,628390488,2.0241163,-0.26616997,18802.0
0.91199993,628390500,2.0241187,-0.26527790000000007,18457.0
0.91599993,628390511,2.0241199,-0.26701984,18021.0
0.91999993,628390523,2.0241184,-0.2681191,17687.0
0.92399993,628390535,2.0241177,-0.26785970000000003,17590.0
0.92799993,628390548,2.0241184,-0.26823205,17471.0
0.93199993,628390561,2.0241182,-0.26812884,17406.0
0.93599993,628390574,2.0241199,-0.26767156,17592.0
0.93999993,628390588,2.0241172,-0.2673919,18668.0
0.94399993,628390602,2.0241175,-0.26773012,19040.0
0.94799993,628390616,2.024115,-0.26716867,18819.0
0.95199993,628390631,2.0241175,-0.26637649999999996,18483.0
0.95599993,628390646,2.024118,-0.26695326,18381.0
0.95999993,628390661,2.0241177,-0.26676425,17461.0
0.96399993,628390676,2.024118,-0.26552773,16353.0
0.96799993,628390692,2.024116,-0.26605517,18740.0
0.97199993,628390708,2.0241165,-0.26667909999999995,18247.0
0.97599993,628390725,2.0241175,-0.26689768,17906.0
0.97999993,628390742,2.0241199,-0.26778670000000004,17749.0
0.98399993,628390759,2.0241172,-0.26788738,17900.0
0.98799993,628390776,2.0241175,-0.26676697,18590.0
0.99199993,628390794,2.0241163,-0.26722583,19716.0
0.99599993,628390812,2.024119,-0.2668828,20555.0
0.99999993,628390831,2.0241199,-0.26742288,20218.0
1.00399993,628390849,2.0241165,-0.26554720000000004,19783.0
1.00799993,628390868,2.0241175,-0.2666756,19452.0
1.01199993,628390888,2.0241175,-0.2685157,18866.0
1.01599993,628390907,2.024119,-0.2677676,18383.0
1.01999993,628390927,2.024118,-0.267678,17945.0
1.02399992,628390947,2.0241175,-0.2688688,17591.0
